Nom du lieu;Type de lieu;Ville;D�partement;R�gion;Capacité (personnes);Prix (€);Description;URL Heavento;URL ABC Salles;URL Kactus;URL Carmin.io;Contact/Téléphone;Email;Statut;Dernière mise à jour
Archibald;H�tel;Hauts-de-Seine;;�le-de-France;10-250 personnes;Dès 640€ - 4000€;Lieu d'événements original situé à Hauts-de-Seine proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/archibald/location-de-salle/issy-les-moulineaux/ile-de-france/france/;https://www.abcsalles.com/lieu/archibald;https://www.kactus.com/fr/lieux/archibald;https://carmin.io/location/hautsdeseine/archibald;;;Actif;27/08/2025
Astr�e;Espace �v�nementiel;Essonne;;�le-de-France;10-250 personnes;Dès 640€ - 4000€;Espace événementiel singulier implanté à Essonne offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/astree/location-de-salle/plessis-pate/ile-de-france/france/;https://www.abcsalles.com/lieu/astre;https://www.kactus.com/fr/lieux/astre;https://carmin.io/location/essonne/astre;;;Actif;27/08/2025
Atelier Dix;Espace �v�nementiel;Paris;;�le-de-France;20-500 personnes;Dès 640€ - 4000€;Espace événementiel singulier implanté à Paris offrant une approche créative de l'accueil. Capacité d'accueil de 20-500 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/atelier-dix/location-de-salle/paris-08/ile-de-france/france/;https://www.abcsalles.com/lieu/atelier-dix;https://www.kactus.com/fr/lieux/atelier-dix;https://carmin.io/location/paris/atelier-dix;;;Actif;27/08/2025
Athena;H�tel;Eure;;Haute-Normandie;10-250 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Eure proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/athena/location-de-salle/pitres/haute-normandie/france/;https://www.abcsalles.com/lieu/athena;https://www.kactus.com/fr/lieux/athena;https://carmin.io/location/eure/athena;;;Actif;27/08/2025
Au Bistrot du Th��tre Saint-Vincent;Restaurant;Val-d'Oise;;�le-de-France;8-200 personnes;Dès 800€ - 5000€;Restaurant de caractère situé à Val-d'Oise proposant une expérience gastronomique et événementielle unique. Espaces privatisables accueillant 8-200 personnes avec cuisine créative et service personnalisé. Ambiance chaleureuse, décoration soignée et carte gourmande. Parfait pour dîners d'affaires, anniversaires, réceptions privées et événements culinaires. L'art de la table française dans un cadre convivial et raffiné.;https://heavento.fr/location-de-salles/au-bistrot-du-theatre-saint-vincent/location-de-salle/jouy-le-moutier/ile-de-france/france/;https://www.abcsalles.com/lieu/au-bistrot-du-thtre-saintvincent;https://www.kactus.com/fr/lieux/au-bistrot-du-thtre-saintvincent;https://carmin.io/location/valdoise/au-bistrot-du-thtre-saintvincent;;;Actif;27/08/2025
Au Bois Chalet;H�tel;Seine-et-Marne;;�le-de-France;10-250 personnes;Dès 640€ - 4000€;Lieu d'événements original situé à Seine-et-Marne proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/au-bois-chalet/location-de-salle/may-en-multien/ile-de-france/france/;https://www.abcsalles.com/lieu/au-bois-chalet;https://www.kactus.com/fr/lieux/au-bois-chalet;https://carmin.io/location/seineetmarne/au-bois-chalet;;;Actif;27/08/2025
Au Bon Art;H�tel;Essonne;;�le-de-France;10-250 personnes;Dès 640€ - 4000€;Lieu d'événements original situé à Essonne proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/au-bon-art/location-de-salle/evry-courcouronnes/ile-de-france/france/;https://www.abcsalles.com/lieu/au-bon-art;https://www.kactus.com/fr/lieux/au-bon-art;https://carmin.io/location/essonne/au-bon-art;;;Actif;27/08/2025
Au Dolium;Espace �v�nementiel;Gard;;Languedoc-Roussillon;10-250 personnes;Dès 240€ - 1440€;Espace événementiel singulier implanté à Gard offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/au-dolium/location-de-salle/caveirac/languedoc-roussillon/france/;https://www.abcsalles.com/lieu/au-dolium;https://www.kactus.com/fr/lieux/au-dolium;https://carmin.io/location/gard/au-dolium;;;Actif;27/08/2025
Au Domaine de Cauvicourt;Salle de r�ception;Calvados;;Basse-Normandie;18-450 personnes;Dès 420€ - 2520€;Propriété rurale d'exception située à Calvados alliant tradition et modernité. Espaces de réception authentiques pouvant recevoir 18-450 personnes dans un cadre naturel préservé. Architecture régionale, dépendances rénovées et espaces verts paysagers. Idéal pour événements familiaux, séminaires créatifs et célébrations champêtres. Un havre de paix où l'authenticité rencontre l'excellence événementielle.;https://heavento.fr/location-de-salles/au-domaine-de-cauvicourt/location-de-domaine/cauvicourt/basse-normandie/france/;https://www.abcsalles.com/lieu/au-domaine-de-cauvicourt;https://www.kactus.com/fr/lieux/au-domaine-de-cauvicourt;https://carmin.io/location/calvados/au-domaine-de-cauvicourt;;;Actif;27/08/2025
Au Domaine de Fontbespierre;Salle de r�ception;Gard;;Languedoc-Roussillon;18-450 personnes;Dès 420€ - 2520€;Domaine de charme niché à Gard offrant un cadre bucolique et authentique pour vos événements. Cette propriété de caractère dispose d'espaces intérieurs et extérieurs accueillant 18-450 personnes. Bâtisses traditionnelles, parc arboré et jardins créent une atmosphère champêtre élégante. Parfait pour mariages, séminaires et réceptions dans un écrin de verdure. L'art de vivre français dans un environnement préservé et raffiné.;https://heavento.fr/location-de-salles/au-domaine-de-fontbespierre/location-de-domaine/nimes/languedoc-roussillon/france/;https://www.abcsalles.com/lieu/au-domaine-de-fontbespierre;https://www.kactus.com/fr/lieux/au-domaine-de-fontbespierre;https://carmin.io/location/gard/au-domaine-de-fontbespierre;;;Actif;27/08/2025
Au Domaine de la Pommeraye;Salle de r�ception;Calvados;;Basse-Normandie;18-450 personnes;Dès 420€ - 2520€;Propriété rurale d'exception située à Calvados alliant tradition et modernité. Espaces de réception authentiques pouvant recevoir 18-450 personnes dans un cadre naturel préservé. Architecture régionale, dépendances rénovées et espaces verts paysagers. Idéal pour événements familiaux, séminaires créatifs et célébrations champêtres. Un havre de paix où l'authenticité rencontre l'excellence événementielle.;https://heavento.fr/location-de-salles/au-domaine-de-la-pommeraye/location-de-domaine/la-pommeraye/basse-normandie/france/;https://www.abcsalles.com/lieu/au-domaine-de-la-pommeraye;https://www.kactus.com/fr/lieux/au-domaine-de-la-pommeraye;https://carmin.io/location/calvados/au-domaine-de-la-pommeraye;;;Actif;27/08/2025
Au Domaine des Chaumes;Salle de r�ception;Seine-et-Marne;;�le-de-France;18-450 personnes;Dès 1120€ - 7000€;Propriété rurale d'exception située à Seine-et-Marne alliant tradition et modernité. Espaces de réception authentiques pouvant recevoir 18-450 personnes dans un cadre naturel préservé. Architecture régionale, dépendances rénovées et espaces verts paysagers. Idéal pour événements familiaux, séminaires créatifs et célébrations champêtres. Un havre de paix où l'authenticité rencontre l'excellence événementielle.;https://heavento.fr/location-de-salles/au-domaine-des-chaumes/location-de-domaine/sainte-aulde/ile-de-france/france/;https://www.abcsalles.com/lieu/au-domaine-des-chaumes;https://www.kactus.com/fr/lieux/au-domaine-des-chaumes;https://carmin.io/location/seineetmarne/au-domaine-des-chaumes;;;Actif;27/08/2025
Au Domelia Provinois;H�tel;Seine-et-Marne;;�le-de-France;10-250 personnes;Dès 640€ - 4000€;Lieu d'événements original situé à Seine-et-Marne proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/au-domelia-provinois/location-de-salle/cerneux/ile-de-france/france/;https://www.abcsalles.com/lieu/au-domelia-provinois;https://www.kactus.com/fr/lieux/au-domelia-provinois;https://carmin.io/location/seineetmarne/au-domelia-provinois;;;Actif;27/08/2025
Au Jardin Argile Passion;H�tel;Haute-Garonne;;Midi-Pyr�n�es;10-250 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Haute-Garonne proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/au-jardin-argile-passion/location-de-salle/baziege/midi-pyrenees/france/;https://www.abcsalles.com/lieu/au-jardin-argile-passion;https://www.kactus.com/fr/lieux/au-jardin-argile-passion;https://carmin.io/location/hautegaronne/au-jardin-argile-passion;;;Actif;27/08/2025
Au Jardin d'Eden;H�tel;Pont-Audemer;Eure;;250-400 personnes;Dès 240€ - 1440€;Lieu d'événements original situé à Pont-Audemer proposant des espaces atypiques et créatifs. Configuration flexible accueillant 250-400 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;;https://www.abcsalles.com/lieu/au-jardin-deden;https://www.kactus.com/fr/lieux/au-jardin-deden;https://carmin.io/location/pontaudemer/au-jardin-deden;;;Actif;27/08/2025
Au Jardin de Dame sureau;H�tel;Finist�re;;Bretagne;10-250 personnes;Dès 320€ - 1760€;Lieu d'événements original situé à Finistère proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/au-jardin-de-dame-sureau/location-de-salle/brest/bretagne/france/;https://www.abcsalles.com/lieu/au-jardin-de-dame-sureau;https://www.kactus.com/fr/lieux/au-jardin-de-dame-sureau;https://carmin.io/location/finistre/au-jardin-de-dame-sureau;;;Actif;27/08/2025
Au Jardin de Pr�cy;Espace �v�nementiel;Oise;;Picardie;10-250 personnes;Dès 240€ - 1440€;Espace événementiel singulier implanté à Oise offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/au-jardin-de-precy/location-de-salle/precy-sur-oise/picardie/france/;https://www.abcsalles.com/lieu/au-jardin-de-prcy;https://www.kactus.com/fr/lieux/au-jardin-de-prcy;https://carmin.io/location/oise/au-jardin-de-prcy;;;Actif;27/08/2025
Au Marahja du Mill�naire;Espace �v�nementiel;Seine-Saint-Denis;;�le-de-France;10-250 personnes;Dès 640€ - 4000€;Espace événementiel singulier implanté à Seine-Saint-Denis offrant une approche créative de l'accueil. Capacité d'accueil de 10-250 personnes dans un environnement original et modulable. Conception architecturale unique, équipements techniques et prestations personnalisées. Idéal pour événements artistiques, présentations créatives et célébrations originales. Un lieu d'exception pour des projets qui sortent de l'ordinaire.;https://heavento.fr/location-de-salles/au-marahja-du-millenaire/location-de-salle/aubervilliers/ile-de-france/france/;https://www.abcsalles.com/lieu/au-marahja-du-millnaire;https://www.kactus.com/fr/lieux/au-marahja-du-millnaire;https://carmin.io/location/seinesaintdenis/au-marahja-du-millnaire;;;Actif;27/08/2025
Au Moulin Vert;H�tel;Val-de-Marne;;�le-de-France;10-250 personnes;Dès 640€ - 4000€;Lieu d'événements original situé à Val-de-Marne proposant des espaces atypiques et créatifs. Configuration flexible accueillant 10-250 personnes avec possibilités d'aménagements personnalisés. Cadre unique, équipements modernes et services sur mesure. Parfait pour lancements, expositions, soirées thématiques et événements innovants. Un espace différent où l'imagination prend forme pour des moments extraordinaires.;https://heavento.fr/location-de-salles/au-moulin-vert/location-de-moulin/champigny-sur-marne/ile-de-france/france/;https://www.abcsalles.com/lieu/au-moulin-vert;https://www.kactus.com/fr/lieux/au-moulin-vert;https://carmin.io/location/valdemarne/au-moulin-vert;;;Actif;27/08/2025
